,ae264e3637204a6fb9bb56bc8210ddfd,4d5c57ea9a6940dd891ad53e9dbe8da0,3f207df678b143eea3cee63160fa8bed,9b98b8c7a33c4b65b9aebfe6a799e6d9,0b1e1539f2cc45b7b9fa7c272da2e1d7,2298d6c36e964ae4a3e7e9706d1fb8c2,fafdcd668e3743c1bb461111dcafc2a4,5a8bc65990b245e5a138643cd4eb9837,f19421c1d4aa40978ebb69ca19b0e20d,2906b810c7d4411798c6938adc9daaa5,trans_total,avg_trans,trans_offer_ratio,age,became_member_on,gender,income,member_since_year,member_for_days
83e2ccc1d4374c14865e8e2cf16007dd,,,,,,,,0.0,0.0,,10.6,2.651,0.001,66.0,2018-06-17,M,34000.0,2018,101.0
17c803219d1348d4a016691c947de0ed,,,0.0,,,0.0,,,,,6.18,3.0909999999999997,0.001,52.0,2018-04-11,M,63000.0,2018,168.0
791ffe6d3dc848d2b233129a8096f7ab,,,,,,0.5,1.0,,,,226.68,25.18766666666667,0.25448508911240514,57.0,2016-03-29,F,89000.0,2016,911.0
2204f8ff966f48db90246bd7b5918a7f,,,,,1.0,,,1.0,,,143.03,15.893222222222223,0.31967440397119484,68.0,2016-06-29,M,69000.0,2016,819.0
0b9cac742f534951b5af48395dfe6879,,,,1.0,,0.0,,,1.0,,13.98,2.797,0.4652346208869814,21.0,2018-03-03,M,52000.0,2018,207.0
b818e955451b47db9fc8767fa45e464e,,,,,,0.5,0.0,,,,17.700000000000003,2.2135000000000002,0.42133898305084744,61.0,2017-08-15,M,44000.0,2017,407.0
a9ecb39d93d74696a9d6ddd5355329ff,,0.0,,,,,0.0,,,,21.5,3.5843333333333334,0.001,58.0,2018-03-17,F,54000.0,2018,193.0
0d18c37c8b58459f8aa6af2f7b541357,,,,,,,,0.0,0.0,0.0,17.38,2.4838571428571425,0.001,67.0,2018-06-14,F,54000.0,2018,104.0
d250372c924747d8ac9a8fa88f584bc3,,,,,,,,,1.0,,155.42,15.542999999999997,0.08792574958177841,24.0,2017-02-12,M,61000.0,2017,591.0
3cea9c09fefb4c33ae2f0aa604af7eb4,,,,,,,0.0,,0.0,,10.099999999999998,2.5259999999999994,0.001,26.0,2017-11-17,M,35000.0,2017,313.0
87efa556dd48400cb4231a273e088bcf,,,,,,1.0,,,1.0,,212.26999999999998,23.586555555555556,0.18882682432750747,71.0,2017-12-07,F,105000.0,2017,293.0
4e4c47b460b1414c8ddd459b61f84b9e,1.0,,1.0,1.0,,,,,,1.0,146.48999999999998,16.277666666666665,0.36901146835961507,69.0,2017-12-12,F,64000.0,2017,288.0
accec36a10704e1fbaeb9b28b8bc5da8,,0.0,0.0,,0.0,,0.0,0.0,,,0.0,,,81.0,2018-05-03,M,93000.0,2018,146.0
d1a6fe4c241e4dbf8a4da6fd6c714ac5,1.0,,1.0,1.0,,,,,,,232.19000000000003,21.10918181818182,0.2997639433222792,62.0,2016-04-05,M,73000.0,2016,904.0
1eed89c11cc749a4bb93d8cef032821d,,,,,,,1.0,,,,796.7700000000001,99.59725000000002,0.8094014207362225,38.0,2017-07-09,M,74000.0,2017,444.0
3f279ee9fd0d4195b0b9574ce0ae6923,,,,0.0,,,,,,,62.650000000000006,20.884333333333338,0.001,61.0,2017-09-26,M,82000.0,2017,365.0
2d40e25b82b94b37bbad2332e90a1034,1.0,,,,1.0,,,,0.0,,23.59,23.591,1.001,52.0,2017-08-09,F,92000.0,2017,413.0
9df2790f060d430e94f17189042e5671,,,1.0,,,,1.0,,1.0,,218.67000000000002,21.868000000000002,0.26998980198472583,50.0,2017-12-25,M,70000.0,2017,275.0
ae47fbe72b274838a2093c3e91bc03dc,1.0,1.0,,,,,,0.0,0.0,,185.60999999999999,26.516714285714286,0.45954210441247784,54.0,2017-02-16,M,118000.0,2017,587.0
018b8f83176d471db63d9733c741fc8a,,,,1.0,,,,,1.0,,37.04,18.521,1.001,75.0,2018-05-02,F,109000.0,2018,147.0
d2e88e95c0ae41c0980e4cfc10d162d8,0.0,,,0.0,,1.0,,,,,36.3,4.5385,0.24094490358126727,82.0,2018-03-19,M,73000.0,2018,191.0
aa4a681ea192401ab469b616f8fe6885,,,0.0,,,0.0,0.0,,,,10.54,2.1089999999999995,0.001,64.0,2018-07-20,M,38000.0,2018,68.0
ae40f2f496e84ed29e7638b0bccee9a4,1.0,,0.5,,,1.0,,,,,163.17999999999998,23.31242857142857,0.331432651060179,54.0,2015-10-06,F,99000.0,2015,1086.0
5a3d291f75984396b6eb2800206ec716,,,,,,,1.0,,1.0,,16.430000000000003,5.477666666666668,0.7916269020085209,82.0,2018-01-08,M,72000.0,2018,261.0
bf2c086d4c4049289df1e0c8ea08f55c,,,,,,,0.0,,,,10.759999999999998,2.1529999999999996,0.001,90.0,2018-05-09,M,45000.0,2018,140.0
5b9c1a35c0144b6ab584e666dec7c531,0.0,,,,,0.0,,0.0,,,19.06,2.7238571428571428,0.001,34.0,2018-04-17,F,67000.0,2018,162.0
ad3c443c9ce34aa38929b0a84cb14c04,,1.0,1.0,,,,,,0.0,,69.32,11.554333333333332,0.29846105020196195,44.0,2018-07-18,M,53000.0,2018,70.0
688e4f2487d44ad8bbcc0f96936f42d6,,,,,0.0,0.0,,,,,0.0,,,79.0,2018-07-11,F,106000.0,2018,77.0
73c157a4b8e342fcb5d8479d8cb41e81,1.0,1.0,,,,,,,,,321.03000000000003,29.18554545454546,0.23178839983802135,58.0,2016-12-31,F,95000.0,2016,634.0
e737ff591120415581ddbe817b8c82ca,,,,,,,,1.0,,,254.69000000000003,18.19314285714286,0.001,47.0,2016-01-05,F,74000.0,2016,995.0
9cb34ff9de694c578154da3efc9915db,0.0,,,,,,,0.0,0.0,,24.6,3.5152857142857146,0.001,60.0,2017-11-17,F,59000.0,2017,313.0
32189735a963491082e35dd4c3221690,,,,,,,1.0,1.0,,,164.79,12.677153846153844,0.14748947144851024,83.0,2017-08-07,M,54000.0,2017,415.0
4e5923e5deab4d5cb1624a0b1cc9909c,,0.0,,,,0.0,,,,,0.0,,,74.0,2018-05-17,F,103000.0,2018,132.0
2c5c71b7bfaa4e3e8088fc177e6e559b,,,,,,1.0,,,,,160.52,32.105,0.19057139297283826,89.0,2015-09-17,M,101000.0,2015,1105.0
307245a5204947e5a9f952daffcad5f2,,,,,,1.0,1.0,,1.0,,142.29999999999998,15.81211111111111,0.4881398453970486,68.0,2016-03-05,M,62000.0,2016,935.0
eb834c09384149e88983526893d4d0cb,,,,,,,1.0,,1.0,,102.66999999999999,20.535,0.4022856725430993,63.0,2017-11-27,F,110000.0,2017,303.0
f93884685d214230bbc7c5f46aef121f,,,,,0.0,,,0.0,0.0,0.0,72.2,14.441,0.001,40.0,2018-07-06,F,51000.0,2018,82.0
341276cb09ac42ad8473be091b52b082,,,,,,,,1.0,0.0,1.0,161.85,23.12242857142857,0.1054794562866852,79.0,2017-12-17,F,99000.0,2017,283.0
18174519037241e9b1ddcb627ca4dc41,,,,,,,,1.0,,,12.49,2.499,0.001,71.0,2018-03-21,M,30000.0,2018,189.0
978d48db5c714a4490d904412f85b502,1.0,1.0,,,,,,,,1.0,183.18,26.16957142857143,0.5113177202751392,76.0,2015-09-06,F,114000.0,2015,1116.0
2f442d5255324bbd9438b8a213544532,1.0,1.0,,,,1.0,,1.0,,,140.53,23.422666666666668,0.5023164448872127,89.0,2016-05-28,M,96000.0,2016,851.0
044f41cfd98940119477d73c81f973a3,0.0,,,0.0,,0.5,,,,,12.159999999999998,2.0276666666666663,0.7279736842105264,63.0,2017-07-29,M,36000.0,2017,424.0
031387fa9cfd47e88f4e4b4b4cb71925,,,0.0,,0.0,,0.0,,,0.0,0.0,,,41.0,2017-09-22,M,83000.0,2017,369.0
8c410d84af08408fb41f953c93ffac27,,,,,,1.0,,,,1.0,164.16,16.417,0.18746442495126706,71.0,2018-04-08,F,56000.0,2018,171.0
09e7e40eb89943458f4f79fe2e023dd6,,,,,,1.0,0.0,,,,21.560000000000002,3.5943333333333336,0.3813339517625231,44.0,2017-10-11,M,36000.0,2017,350.0
97b2476046874de3975e8feee95a1f98,,,,,1.0,,,,,,69.86999999999999,6.9879999999999995,0.3138667525404323,25.0,2016-04-06,M,73000.0,2016,903.0
0ad8a9771c59432f9641e48212b2ccb9,0.0,0.0,,,,,,,,,13.290000000000001,2.6590000000000003,0.001,27.0,2018-03-27,M,70000.0,2018,183.0
2a01c11fdcc441bcbdc842c35adccb2f,,0.0,,,,,,1.0,,0.0,171.87,28.646,0.001,67.0,2018-02-12,M,106000.0,2018,226.0
78e9be059fce46a1b610f74e0e812a4a,,,1.0,1.0,1.0,,,,1.0,1.0,222.36,22.237000000000002,0.5511439107753192,77.0,2016-02-19,F,80000.0,2016,950.0
ad4fd34e9f7e4fd9ae627edd73ca2081,,1.0,,1.0,,,1.0,,,1.0,145.28000000000003,14.529000000000002,0.5215809471365639,68.0,2015-12-29,F,66000.0,2015,1002.0
0e4e14ea66044a9eaee0b5efbff6ca62,,,1.0,,,1.0,,1.0,,,261.37,16.336625,0.0672279527107166,37.0,2016-04-20,M,64000.0,2016,889.0
ace4a7611da040748d1722cda25b6280,,,,,,,,,0.0,,15.329999999999998,2.5559999999999996,0.001,55.0,2016-03-23,M,60000.0,2016,917.0
c894971c9e414a358b84255199727636,,,,,,1.0,1.0,0.0,,,700.4699999999999,35.024499999999996,0.07742011792082461,30.0,2016-09-03,M,54000.0,2016,753.0
e277228d77a64ab896d6dd6d88f970d3,,,,,,1.0,,1.0,0.0,1.0,252.23,13.276263157894736,0.10986888950560997,51.0,2015-08-15,M,54000.0,2015,1138.0
f20277feaaca40b1ae9295a1d897fcb8,0.0,,,0.0,,,,0.0,,,66.15,33.076,0.001,47.0,2018-07-12,F,92000.0,2018,76.0
6f04a68e93df44d1b2329a399016452b,0.0,,,,,1.0,0.0,0.0,,,19.240000000000002,2.406,0.4734532224532224,49.0,2018-02-04,M,48000.0,2018,234.0
27aa749a6f5f448e91327028a2ac7fb5,,1.0,,,,,,1.0,,,172.35,9.575999999999999,0.25101450536698583,32.0,2015-10-08,M,38000.0,2015,1084.0
ba9fb3e4a7084361914c1647d871d27e,,,,,,,1.0,1.0,,,167.79000000000002,20.974750000000004,0.15756475356099886,30.0,2017-04-18,M,69000.0,2017,526.0
00c6035df45840038a72766c6d27a0db,1.0,,1.0,,,1.0,1.0,,,,241.54999999999995,21.960090909090905,0.23879755744152353,47.0,2017-02-25,M,86000.0,2017,578.0
fffad4f4828548d1b5583907f2e9906b,,,,,,,,1.0,1.0,,88.83000000000001,7.403500000000001,0.21658032196330065,34.0,2017-01-23,M,34000.0,2017,611.0
a1ad0bbe76f8403786baa50ff845bc42,,,,,,,,,,,187.29,37.458999999999996,0.001,78.0,2017-06-04,F,101000.0,2017,479.0
50fb5c0c6b1b4f43bd5f4a818dddb513,,,,,,,,1.0,1.0,,274.16999999999996,18.279,0.06585027537659117,85.0,2016-03-02,F,71000.0,2016,938.0
a97e6f33219c432db82acfa0d19c602d,,,,1.0,1.0,,,,0.0,1.0,121.86,15.2335,0.5376814377154112,75.0,2013-08-06,F,69000.0,2013,1877.0
c6a2cd4fdc104ea5896ac60300f6842d,1.0,,,,,,1.0,,,,240.14,17.15385714285714,0.2863751978012826,76.0,2017-03-11,F,71000.0,2017,564.0
4c0b938c4e994b168f0062d7dbb79796,,,,1.0,,1.0,,1.0,,,56.519999999999996,14.130999999999998,0.39271974522292996,89.0,2015-07-22,F,59000.0,2015,1162.0
4de38d89a91c4286a583085d909817f9,0.0,0.0,,,,,1.0,,0.0,,30.41,5.069333333333334,0.15226603091088456,58.0,2018-01-29,M,70000.0,2018,240.0
5ad59daa0d6b41f0a0c115443c1d8828,1.0,,1.0,,,1.0,1.0,1.0,,,74.96,3.4082727272727267,0.5499594450373533,23.0,2017-10-30,M,49000.0,2017,331.0
2b91e3c00a424185ab261b2a204c9718,,,,1.0,0.0,1.0,1.0,1.0,,,122.65,12.266,0.3063403995108031,58.0,2017-09-16,M,53000.0,2017,375.0
23bc15e276d247669fd7d1c08a8fb678,,,,,,,,,1.0,,179.98,25.71242857142857,0.24924980553394824,64.0,2015-10-12,F,95000.0,2015,1080.0
da6c95e567f94dfdb54c16073807fcfe,1.0,,,1.0,,,,1.0,1.0,,96.14,9.615,0.36307613896401086,72.0,2017-09-09,M,39000.0,2017,382.0
fae3fbe975cc4421b853947d7448904e,,1.0,,,,,1.0,,,,113.85,18.976,0.4074997804128239,66.0,2017-08-11,F,72000.0,2017,411.0
7798d98a070845328d838312b65ba846,,,,,,,,,0.0,,14.489999999999998,2.4159999999999995,0.001,49.0,2017-08-09,F,68000.0,2017,413.0
b21beefac7b6488f8384774c4d90faca,,,,1.0,,,,,,1.0,204.5,20.451,0.2281882640586797,43.0,2017-04-13,M,71000.0,2017,531.0
932715eb8a33450c83c1557c99968c7b,0.0,,,,,,,,,,5.04,1.009,0.001,58.0,2018-07-17,M,39000.0,2018,71.0
cac7e2d5e1f444debdbebcb02a9d6d3d,,,1.0,1.0,1.0,,,,,,157.16000000000003,17.463222222222225,0.2597808602697887,43.0,2017-08-06,M,76000.0,2017,416.0
203831402e2b49a8bf1fa35263f17165,,,,,,,,0.0,1.0,,223.46,20.315545454545457,0.0670073391210955,56.0,2017-03-29,F,87000.0,2017,546.0
816f33d96b624c84a890f87694ac4172,,,,,,,,1.0,,0.0,54.1,27.051000000000002,0.001,69.0,2017-10-16,F,118000.0,2017,345.0
d0be9ff460964c3398a33ad9b2829f3a,1.0,,,,1.0,,1.0,,,0.0,857.75,142.95933333333335,0.9146811425240455,60.0,2018-02-16,O,94000.0,2018,222.0
327d08559d564f13b6aaf681700c2e6e,,,,,,1.0,,1.0,,1.0,153.94,17.105444444444444,0.2746780563856048,81.0,2016-06-01,M,70000.0,2016,847.0
c610bd00615c41079c7a1a33f76d9228,,0.0,,,,,,,1.0,1.0,139.98,23.331,0.29704229175596514,42.0,2017-04-03,M,91000.0,2017,541.0
716cff13fcd44dc2a96c138950dc48bd,0.0,,,,,,,1.0,,,50.56000000000001,2.975117647058824,0.001,75.0,2015-01-10,M,71000.0,2015,1355.0
c05652fa9d2c4fac9a010ea5a9310c86,0.0,0.0,,,,,,,,,27.23,3.891,0.001,62.0,2018-01-27,M,73000.0,2018,242.0
fbc039723b044dfd8a1723a976d667d9,,,,1.0,1.0,,1.0,,,1.0,220.47000000000006,15.748857142857146,0.351024946704767,55.0,2016-05-05,F,54000.0,2016,874.0
e1103f6b4c444f84b65f856738c0f60c,1.0,,,,0.0,1.0,1.0,,,,82.42,10.3035,0.3288330502305266,65.0,2017-10-11,M,39000.0,2017,350.0
b6905df3630b4137b077b6e1b4b21d75,0.0,0.0,,,,,,,,,141.64,14.164999999999997,0.001,52.0,2017-02-27,M,46000.0,2017,576.0
2c3a4de659584bed8d27cfd865f06928,,0.0,1.0,1.0,,,,,,,110.79,13.84975,0.3272027258777868,30.0,2017-10-15,F,40000.0,2017,346.0
28416e7d96d746fb9c1fb8223d9e4914,,,,,,,,,,,99.47000000000001,19.895000000000003,0.001,74.0,2015-09-24,F,75000.0,2015,1098.0
24c1287eb7a84cfd80472a82e05b1d57,,,,,,,1.0,0.5,1.0,,217.62,15.545285714285715,0.13899283154121864,100.0,2015-08-28,F,63000.0,2015,1125.0
a4579681ffca49cfbff6f5453a49bf76,,,,,,1.0,,,,,610.52,43.60957142857143,0.019918299154818846,26.0,2017-03-24,F,40000.0,2017,551.0
8a04ab4063e94628b5bbd86781639430,0.0,,,,1.0,1.0,,,,,83.71,11.959571428571428,0.3995186954963565,56.0,2016-03-28,F,53000.0,2016,912.0
393e6938e7eb46cb86bcb04f231efc0f,,,0.0,,1.0,0.0,1.0,,,,99.58,33.19433333333333,0.2464308093994778,50.0,2014-10-15,M,90000.0,2014,1442.0
62fb072537a647a89f99fb9ea66a7c00,,,,,,,0.5,,,,71.44,23.814333333333334,0.24988017917133262,73.0,2017-10-08,M,95000.0,2017,353.0
0acaa564f18b418ba642e2a4ff3e028d,,,0.0,,,1.0,,,,,100.63,25.1585,0.15890519725727917,49.0,2017-12-10,F,74000.0,2017,290.0
585fb2dc600d4a0f912d8911aba11203,0.0,,,,,0.5,1.0,,1.0,,125.62,12.563,0.518433529692724,37.0,2016-01-09,M,50000.0,2016,991.0
9b0e7b326e314b758369c2f794566eb3,1.0,,1.0,,,1.0,1.0,,,,308.01,14.001454545454544,0.15537810460699328,65.0,2016-02-12,M,57000.0,2016,957.0
aec532a91d9948cb828cc657fa27fce2,,1.0,1.0,,,,1.0,,,,189.79000000000002,21.088777777777782,0.308287001422625,64.0,2016-02-25,F,81000.0,2016,944.0
9c64321646bf40f6ad1bc98864eaa6b8,,1.0,,,,,1.0,,,1.0,55.99,13.9985,0.5725306304697267,48.0,2016-10-14,F,53000.0,2016,712.0
4e6eb10de9744995be7496f5b1cc7bcf,,,,,,,1.0,0.0,,,93.69999999999999,7.809333333333333,0.16386019210245467,20.0,2015-08-12,M,32000.0,2015,1141.0
e89dce9d75634dc5bf1df0a0cea0f316,1.0,,,1.0,,,,0.0,,,127.31,11.574636363636364,0.18825944544811876,46.0,2018-07-23,M,40000.0,2018,65.0
e08a264dc9a54efca07e1cf7e9b38480,,0.0,,,,,,,,1.0,67.32000000000001,4.809571428571429,0.20495127748068923,24.0,2015-04-27,M,69000.0,2015,1248.0
a4ac99af1b7f4344b734ac07592ab717,,,,,1.0,,,0.5,,1.0,333.15999999999997,23.798142857142857,0.15365938287909714,71.0,2015-08-26,M,95000.0,2015,1127.0
f8362fcaa42248fca2a2a174951a954a,,0.0,,,0.0,,,,,0.0,0.0,,,50.0,2018-05-25,F,78000.0,2018,124.0
676506bad68e4161b9bbaffeb039626b,1.0,,,1.0,,,,,,,191.59,23.94975,0.18477785896967483,37.0,2017-05-15,M,92000.0,2017,499.0
b7658a8eab2f42668a9d66499b001e88,1.0,,,,,1.0,,,,,129.14,18.449571428571428,0.41373037014093234,57.0,2016-05-22,F,81000.0,2016,857.0
a8719d4d305444579b2d2c1b777c3417,,,,,,1.0,,,1.0,,142.75,20.393857142857144,0.3013152364273205,52.0,2014-04-25,M,85000.0,2014,1615.0
bd215efd787d4305a006a56154fbcb67,,,,,,,,1.0,,,22.31,2.7897499999999997,0.001,41.0,2016-08-24,M,41000.0,2016,763.0
f5e59835627a49a0b13c4183522225d4,,,,1.0,,,1.0,,,,107.5,17.91766666666667,0.41206976744186047,66.0,2017-06-18,F,74000.0,2017,465.0
f970eafddcb34154aa4d646b4a71ca34,1.0,0.0,1.0,,,1.0,1.0,,,,173.79999999999998,21.726,0.2534165707710012,66.0,2015-10-01,F,87000.0,2015,1091.0
c4a3c86c7b5541cf83d443c2a89e5b5a,,,,,,,,,,,164.52,27.421000000000003,0.001,68.0,2017-10-25,F,120000.0,2017,336.0
4bbcb71a7f75455e9957413cf743fef7,0.0,,,,,,,,,,19.79,2.199888888888889,0.001,20.0,2016-03-08,M,70000.0,2016,932.0
9ef935700f384fefa0e1a34f92555abd,,,,,,,1.0,1.0,,,64.73,4.046625000000001,0.2268612698903136,43.0,2017-07-04,M,42000.0,2017,449.0
32fbf97e89274e8a935903f2ad095e1f,,,,1.0,1.0,,,0.0,,,104.79000000000002,8.733500000000001,0.49350882717816574,73.0,2017-12-12,M,38000.0,2017,288.0
68081ac19eae44ba99b47c8e1d4161a4,,1.0,1.0,,1.0,,,,1.0,,146.62,14.663,0.20220038193970807,42.0,2017-05-29,F,56000.0,2017,485.0
b268f71b99b94e1485ed1ccd4c20007b,,,,,,1.0,,0.75,1.0,,222.45,24.717666666666666,0.24500988986289055,82.0,2016-06-04,M,110000.0,2016,844.0
01ef4c6618b64334a15914ff9963eaac,,,,,,1.0,,,,,135.57999999999998,27.116999999999997,0.1365657176574716,70.0,2017-11-09,F,92000.0,2017,321.0
7a7aece75d5347bd869fbcf707aea6b1,1.0,,,,,0.0,1.0,,,,66.67,16.6685,0.5708215089245537,42.0,2017-10-10,F,71000.0,2017,351.0
8f7dd3b2afe14c078eb4f6e6fe4ba97d,,1.0,,,,,,1.0,,0.0,125.62,15.7035,0.15312545772966088,48.0,2015-09-03,M,62000.0,2015,1119.0
8b5ae6d6547745d5adae0b0828de3f7d,,,,,,1.0,,,1.0,,222.34999999999997,22.235999999999997,0.5348430402518553,53.0,2015-09-10,F,93000.0,2015,1112.0
66ccb31b29da4e9db3337fcfd5039c17,0.0,,,,,0.0,0.0,,,0.0,0.0,,,64.0,2018-03-04,M,67000.0,2018,206.0
dd0fe73d5e7b46e98304b1643394fe9e,1.0,,,,,,,,0.0,1.0,87.65,14.609333333333334,0.4023690815744438,79.0,2018-01-23,M,90000.0,2018,246.0
b0be9b4679204f82b937260a08e54eb0,,0.0,,,,,,1.0,,,30.89,2.377153846153846,0.001,51.0,2016-05-11,M,55000.0,2016,868.0
713a1ea744ee4267a741645078845eac,,0.0,,,,0.0,,0.0,0.0,,0.0,,,45.0,2018-01-20,F,88000.0,2018,249.0
f8756fc0eea24e7ba3ccd846efc4d0d5,,,,,,,,,1.0,,96.45,24.113500000000002,0.256883877656817,48.0,2016-06-02,F,105000.0,2016,846.0
01e8739670a042b3877f8e843bdf55a7,,,,,,,1.0,0.0,,,181.16000000000003,22.646000000000004,0.27379752704791344,54.0,2015-10-24,F,119000.0,2015,1068.0
5e97488a58c641ea8ecb05a8e27fddc4,,0.0,,,,0.5,,,,,31.400000000000002,3.489888888888889,0.2420828025477707,52.0,2018-07-10,M,48000.0,2018,78.0
e6590c7f954f4ff482c069b45070b351,0.0,0.0,,,,,,,0.5,,171.80999999999997,12.273142857142854,0.034176182992840934,28.0,2013-09-24,M,68000.0,2013,1828.0
bb9cf26ad43044a3b0dd90c22bbd05d1,,0.0,,,,,1.0,1.0,0.0,,56.84,3.158777777777778,0.17746023926812102,69.0,2014-05-02,M,47000.0,2014,1608.0
0861b9ca31b741bb8b411b18f82d18f6,,,,,,,1.0,1.0,1.0,,298.64,24.887666666666668,0.25334395928207876,73.0,2017-06-27,M,92000.0,2017,456.0
eefbc1aac05142aeb0ce661d3a19ae48,1.0,,,,,,0.0,,1.0,,87.88,17.577,0.24838279472007282,67.0,2017-08-13,F,71000.0,2017,409.0
cc40aaa447054294a86c75d79881e35a,,,,,,0.0,,,0.0,,82.42999999999999,11.776714285714284,0.001,76.0,2018-06-13,F,34000.0,2018,105.0
c34eaeb9e68248c382e4483328bb9867,,,,,,1.0,,1.0,1.0,,140.48000000000002,12.771909090909093,0.19269988610478359,55.0,2015-11-21,F,53000.0,2015,1040.0
69b02748e2864894b9a425d079d806ca,1.0,,,,,,0.5,0.0,,,50.89,25.446,1.001,89.0,2018-06-23,F,83000.0,2018,95.0
717a423a31284ce1b767cad1c471d968,,,,,,1.0,,,1.0,,21.36,4.273000000000001,0.6147640449438202,57.0,2018-04-29,M,41000.0,2018,150.0
ca900921cfdd4b11a432df6f46a3e26d,,,,,,,0.0,,1.0,,9.77,9.770999999999999,1.001,54.0,2018-02-11,F,70000.0,2018,227.0
b4a4a6b9648a45baa15f438ffb5565e9,0.0,,,,,,,0.0,,,23.45,3.909333333333333,0.001,58.0,2017-12-27,M,73000.0,2017,273.0
1e78f244cac34e758dff086f30dbc1be,,0.0,,,,0.0,0.0,,,,5.09,2.546,0.001,49.0,2017-11-23,M,39000.0,2017,307.0
07ebe89c877e4328b60f4e5676452ee1,,,0.0,0.0,,,1.0,,,,55.9,18.634333333333334,0.430695885509839,73.0,2018-05-07,F,79000.0,2018,142.0
371d6b3a983547709252bbbcbedda147,,,,,,1.0,,,1.0,,163.13,20.39225,0.42287212652485756,58.0,2017-02-19,F,76000.0,2017,584.0
ea8a1cb1c56e42e4807e9ec27b95b97b,,,,,,,0.0,1.0,0.0,,22.970000000000002,4.595000000000001,0.001,51.0,2017-12-14,M,70000.0,2017,286.0
709189c4727342a782cd28ad41c1b316,,,,,,,1.0,,,,169.31,24.188142857142857,0.11770899533400273,74.0,2016-04-18,M,78000.0,2016,891.0
c0f9e4bb1f3a4d30a34f5a835b2c97ea,,,,,,1.0,1.0,,,,133.4,22.234333333333336,0.3275367316341829,53.0,2015-09-06,M,95000.0,2015,1116.0
9e0369f1045443c2a83a423920155ab3,0.0,1.0,,,,,,,1.0,,38.910000000000004,9.7285,0.7578748393729119,61.0,2018-02-27,M,32000.0,2018,211.0
acc3bb69130c45aca141e8aa86f41b42,,,0.0,0.0,,,0.0,,,,0.0,,,41.0,2017-10-24,M,55000.0,2017,337.0
8899cbcaf33d4e4d87a3f761b5ff8cf2,,1.0,,,,,,1.0,,1.0,218.45999999999998,24.27433333333333,0.1943534743202417,64.0,2017-10-08,F,95000.0,2017,353.0
cda87c53c8434854b78be68c0cde4848,,,0.6666666666666666,,,1.0,,,1.0,,148.84,24.80766666666667,0.3828194033861865,42.0,2017-09-08,M,75000.0,2017,383.0
be2b393781594f4da055ef99b4d95e48,,,1.0,,,,1.0,,,1.0,304.61,14.506238095238094,0.0942668001707101,50.0,2016-04-26,M,57000.0,2016,883.0
e8f6590b4991479eb898457e8ebf4890,0.0,,,,0.0,0.0,,,,,32.519999999999996,3.2529999999999997,0.001,60.0,2017-09-03,M,56000.0,2017,388.0
7da4476ec7234c0fa8f05d2336669212,1.0,,,,,,,1.0,1.0,,261.09,23.736454545454546,0.28526979202573827,57.0,2016-04-08,F,83000.0,2016,901.0
a0f63f6e1285445dbbdcc5d4943c843f,,0.5,0.0,,,1.0,1.0,,,,213.60000000000002,12.565705882352942,0.25451123595505615,39.0,2017-04-07,F,54000.0,2017,537.0
b3ad8755d0ac47faa6e9c10954fec6a4,,1.0,,,,1.0,,,1.0,,378.95,18.9485,0.16922799841667766,57.0,2016-08-27,F,67000.0,2016,760.0
fe23d94e175742209abf65cfbc684153,1.0,,1.0,,,,,,1.0,1.0,106.30000000000001,17.71766666666667,0.4249887111947318,57.0,2017-12-16,M,71000.0,2017,284.0
4c51ba3886b84781996ca15d42af505d,,,,,,,1.0,,,,64.50999999999999,4.032875,0.2477834444272206,68.0,2016-03-18,M,51000.0,2016,922.0
813f7ade94c14226b49b3ec4ace58718,,,,1.0,,,,,1.0,,198.57000000000002,28.36814285714286,0.24207367678904165,83.0,2015-09-10,F,114000.0,2015,1112.0
ee8eccee44354ee38eea7b4704514136,0.0,,1.0,,1.0,,,,1.0,,103.97,17.329333333333334,0.441800230835818,35.0,2018-01-02,F,72000.0,2018,267.0
58ad7189fe54463fa221873e553f3173,0.0,,0.0,,,,,,,,47.910000000000004,15.971,0.001,90.0,2018-01-01,F,72000.0,2018,268.0
1e917541b9324d93bde2bf5ec7ee21a7,,0.0,0.0,,,,1.0,,,,16.53,4.133500000000001,0.7003345432546885,56.0,2018-04-04,M,72000.0,2018,175.0
4786c65ce3d944c09d1562bf9363541a,,,0.0,,,0.0,,,,,33.93,16.966,0.001,84.0,2017-09-07,M,81000.0,2017,384.0
a7456960b600412fa516433d4821361c,,0.0,1.0,,,,0.5,,,,25.22,3.1534999999999997,0.6806193497224425,62.0,2018-03-12,M,39000.0,2018,198.0
ce9ccae3451247fc98667ef67857b116,1.0,,,,1.0,,1.0,,1.0,,193.46999999999997,16.1235,0.3844703054737169,63.0,2017-02-23,M,58000.0,2017,580.0
62274260252f4b04962ec2f85295b447,0.0,0.0,,1.0,,1.0,,,1.0,,93.94999999999999,15.65933333333333,0.5062687599787121,67.0,2016-01-05,M,56000.0,2016,995.0
4c1c14245a1f4b138ae662fe2243342f,,,0.0,,1.0,,1.0,,1.0,,104.26999999999998,14.896714285714282,0.7544285988299607,68.0,2017-11-26,F,50000.0,2017,304.0
9bd8945dd46d4e55b6504a0a0878ed51,,,,,,,,,1.0,,75.52000000000001,12.587666666666667,0.31138135593220334,55.0,2017-05-08,M,73000.0,2017,506.0
